İlçe,Metrekare,Oda_Sayısı,Binanın_Yaşı,Fiyatı,Site_Icerisinde,Bulundugu_Kat,Kat_Sayisi,Isitma_Tipi,Veri_Kaynagi,Isitma_Skoru,İlçe_Kod,Oda_Metrekare,Yaş_Grup,Metrekare_Log,Oda_Sayisi_Log,Metrekare_x_Oda,Yas_x_Metrekare,İlçe_Gücü,Giris_Kat_Mi,Site_Bonus,Kat_Orani,Ilce_Oda_Key,İlçe_Oda_Gücü
Sarıyer,105,3.0,7.5,3800000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,33.87096774193548,1,4.663439094112067,1.3862943611198906,315.0,787.5,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_3,11066987.671232877
Sarıyer,81,2.0,2.0,9000000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,38.57142857142857,0,4.406719247264253,1.0986122886681098,162.0,162.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_2,5727200.0
Sarıyer,81,2.0,1.0,6000000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,38.57142857142857,0,4.406719247264253,1.0986122886681098,162.0,81.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_2,5727200.0
Sarıyer,170,3.0,1.0,7400000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,54.83870967741935,0,5.14166355650266,1.3862943611198906,510.0,170.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_3,11066987.671232877
Sarıyer,175,4.0,7.5,4100000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,42.6829268292683,1,5.170483995038151,1.6094379124341003,700.0,1312.5,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_4,27259729.72972973
Sarıyer,600,3.0,30.0,5300000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,193.54838709677418,3,6.398594934535208,1.3862943611198906,1800.0,18000.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_3,11066987.671232877
Sarıyer,350,5.0,4.0,7000000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,68.62745098039215,0,5.860786223465865,1.791759469228055,1750.0,1400.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_5,19499586.111111112
Sarıyer,300,7.0,10.0,3000000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,42.25352112676057,1,5.707110264748875,2.0794415416798357,2100.0,3000.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_7,5848846.153846154
Sarıyer,110,3.0,30.0,6000000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,35.483870967741936,3,4.709530201312334,1.3862943611198906,330.0,3300.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_3,11066987.671232877
Sarıyer,140,3.0,1.0,3550000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,45.16129032258064,0,4.948759890378168,1.3862943611198906,420.0,140.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_3,11066987.671232877
Sarıyer,320,6.0,18.0,3000000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,52.459016393442624,2,5.771441123130016,1.9459101490553132,1920.0,5760.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_6,32780909.09090909
Sarıyer,148,3.0,3.0,3000000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,47.74193548387097,0,5.003946305945459,1.3862943611198906,444.0,444.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_3,11066987.671232877
Sarıyer,550,8.0,30.0,6100000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,67.90123456790124,3,6.311734809152915,2.1972245773362196,4400.0,16500.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_8,4168125.0
Sarıyer,160,4.0,18.0,2050000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,39.024390243902445,2,5.081404364984463,1.6094379124341003,640.0,2880.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_4,27259729.72972973
Sarıyer,220,5.0,18.0,7850000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,43.13725490196079,2,5.3981627015177525,1.791759469228055,1100.0,3960.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_5,19499586.111111112
Sarıyer,950,3.0,30.0,4900000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,306.4516129032258,3,6.85751406254539,1.3862943611198906,2850.0,28500.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_3,11066987.671232877
Sarıyer,250,5.0,7.5,3700000.0,0.0,3.0,8,Doğalgaz,Emlakjet,1.0,15,49.01960784313726,1,5.5254529391317835,1.791759469228055,1250.0,1875.0,17196453.112033196,0,0.0,0.3703703703703704,Sarıyer_5,19499586.111111112
Beşiktaş,100,2.0,5.0,20000000.0,1.0,3.0,10,Doğalgaz,Chatbot,1.0,8,47.61904761904762,0,4.61512051684126,1.0986122886681098,200.0,500.0,29936740.139211137,0,100.0,0.297029702970297,Beşiktaş_2,14200681.818181818
Esenyurt,80,2.0,3.0,6000000.0,1.0,2.0,8,Doğalgaz,Chatbot,1.0,9,38.095238095238095,0,4.394449154672439,1.0986122886681098,160.0,240.0,3380119.581602374,0,80.0,0.2469135802469136,Esenyurt_2,6067140.1869158875
Beşiktaş,120,3.0,6.0,25000000.0,1.0,4.0,12,Merkezi,Chatbot,0.5,8,38.70967741935484,1,4.795790545596741,1.3862943611198906,360.0,720.0,29936740.139211137,0,120.0,0.3305785123966942,Beşiktaş_3,27756909.722222224
Esenyurt,75,2.0,2.0,5500000.0,0.0,1.0,6,Doğalgaz,Chatbot,1.0,9,35.714285714285715,0,4.330733340286331,1.0986122886681098,150.0,150.0,3380119.581602374,0,0.0,0.1639344262295082,Esenyurt_2,6067140.1869158875
Beşiktaş,150,4.0,8.0,32000000.0,1.0,5.0,15,Doğalgaz,Chatbot,1.0,8,36.58536585365854,1,5.017279836814924,1.6094379124341003,600.0,1200.0,29936740.139211137,0,150.0,0.33112582781456956,Beşiktaş_4,27622500.0
Esenyurt,90,3.0,4.0,7000000.0,0.0,2.0,10,Merkezi,Chatbot,0.5,9,29.032258064516128,0,4.51085950651685,1.3862943611198906,270.0,360.0,3380119.581602374,0,0.0,0.19801980198019803,Esenyurt_3,2283923.5898876404
Beşiktaş,150,4.0,5.0,48000000.0,1.0,3.0,10,Doğalgaz,Chatbot,1.0,8,36.58536585365854,0,5.017279836814924,1.6094379124341003,600.0,750.0,29936740.139211137,0,150.0,0.297029702970297,Beşiktaş_4,27622500.0
Esenyurt,85,2.0,3.0,9000000.0,1.0,2.0,8,Doğalgaz,Chatbot,1.0,9,40.476190476190474,0,4.454347296253507,1.0986122886681098,170.0,255.0,3380119.581602374,0,85.0,0.2469135802469136,Esenyurt_2,6067140.1869158875
Beşiktaş,140,3.0,6.0,46000000.0,1.0,4.0,11,Merkezi,Chatbot,0.5,8,45.16129032258064,1,4.948759890378168,1.3862943611198906,420.0,840.0,29936740.139211137,0,140.0,0.3603603603603604,Beşiktaş_3,27756909.722222224
Esenyurt,95,3.0,2.0,8000000.0,0.0,1.0,5,Doğalgaz,Chatbot,1.0,9,30.64516129032258,0,4.564348191467836,1.3862943611198906,285.0,190.0,3380119.581602374,0,0.0,0.19607843137254904,Esenyurt_3,2283923.5898876404
Beşiktaş,130,3.0,5.0,27000000.0,1.0,2.0,10,Doğalgaz,Chatbot,1.0,8,41.935483870967744,0,4.875197323201151,1.3862943611198906,390.0,650.0,29936740.139211137,0,130.0,0.19801980198019803,Beşiktaş_3,27756909.722222224
Esenyurt,70,2.0,2.0,5000000.0,1.0,1.0,6,Merkezi,Chatbot,0.5,9,33.33333333333333,0,4.2626798770413155,1.0986122886681098,140.0,140.0,3380119.581602374,0,70.0,0.1639344262295082,Esenyurt_2,6067140.1869158875
Beşiktaş,160,4.0,7.0,30000000.0,1.0,4.0,12,Doğalgaz,Chatbot,1.0,8,39.024390243902445,1,5.081404364984463,1.6094379124341003,640.0,1120.0,29936740.139211137,0,160.0,0.3305785123966942,Beşiktaş_4,27622500.0
Esenyurt,80,2.0,1.0,6000000.0,0.0,2.0,6,Doğalgaz,Chatbot,1.0,9,38.095238095238095,0,4.394449154672439,1.0986122886681098,160.0,80.0,3380119.581602374,0,0.0,0.3278688524590164,Esenyurt_2,6067140.1869158875
Beşiktaş,180,4.0,5.0,48000000.0,1.0,3.0,10,Merkezi,Chatbot,0.5,8,43.90243902439025,0,5.198497031265826,1.6094379124341003,720.0,900.0,29936740.139211137,0,180.0,0.297029702970297,Beşiktaş_4,27622500.0
Esenyurt,90,3.0,3.0,9500000.0,1.0,2.0,7,Doğalgaz,Chatbot,1.0,9,29.032258064516128,0,4.51085950651685,1.3862943611198906,270.0,270.0,3380119.581602374,0,90.0,0.28169014084507044,Esenyurt_3,2283923.5898876404
Beşiktaş,110,3.0,4.0,22000000.0,1.0,3.0,9,Doğalgaz,Chatbot,1.0,8,35.483870967741936,0,4.709530201312334,1.3862943611198906,330.0,440.0,29936740.139211137,0,110.0,0.32967032967032966,Beşiktaş_3,27756909.722222224
Esenyurt,75,2.0,4.0,5500000.0,1.0,2.0,6,Merkezi,Chatbot,0.5,9,35.714285714285715,0,4.330733340286331,1.0986122886681098,150.0,300.0,3380119.581602374,0,75.0,0.3278688524590164,Esenyurt_2,6067140.1869158875
Beşiktaş,170,4.0,6.0,45000000.0,1.0,4.0,12,Doğalgaz,Chatbot,1.0,8,41.463414634146346,1,5.14166355650266,1.6094379124341003,680.0,1020.0,29936740.139211137,0,170.0,0.3305785123966942,Beşiktaş_4,27622500.0
Esenyurt,100,3.0,3.0,8200000.0,0.0,2.0,8,Doğalgaz,Chatbot,1.0,9,32.25806451612903,0,4.61512051684126,1.3862943611198906,300.0,300.0,3380119.581602374,0,0.0,0.2469135802469136,Esenyurt_3,2283923.5898876404
Beşiktaş,125,3.0,7.0,26000000.0,1.0,2.0,10,Doğalgaz,Chatbot,1.0,8,40.32258064516129,1,4.836281906951478,1.3862943611198906,375.0,875.0,29936740.139211137,0,125.0,0.19801980198019803,Beşiktaş_3,27756909.722222224
Esenyurt,85,2.0,4.0,5500000.0,0.0,1.0,5,Doğalgaz,Chatbot,1.0,9,40.476190476190474,0,4.454347296253507,1.0986122886681098,170.0,340.0,3380119.581602374,0,0.0,0.19607843137254904,Esenyurt_2,6067140.1869158875
Beşiktaş,200,5.0,7.0,50000000.0,1.0,5.0,15,Merkezi,Chatbot,0.5,8,39.21568627450981,1,5.303304908059076,1.791759469228055,1000.0,1400.0,29936740.139211137,0,200.0,0.33112582781456956,Beşiktaş_5,38385762.711864404
Esenyurt,95,3.0,2.0,8800000.0,1.0,3.0,12,Doğalgaz,Chatbot,1.0,9,30.64516129032258,0,4.564348191467836,1.3862943611198906,285.0,190.0,3380119.581602374,0,95.0,0.24793388429752067,Esenyurt_3,2283923.5898876404
Beşiktaş,130,4.0,6.0,29000000.0,1.0,4.0,12,Doğalgaz,Chatbot,1.0,8,31.707317073170735,1,4.875197323201151,1.6094379124341003,520.0,780.0,29936740.139211137,0,130.0,0.3305785123966942,Beşiktaş_4,27622500.0
Esenyurt,80,2.0,3.0,6000000.0,1.0,2.0,6,Merkezi,Chatbot,0.5,9,38.095238095238095,0,4.394449154672439,1.0986122886681098,160.0,240.0,3380119.581602374,0,80.0,0.3278688524590164,Esenyurt_2,6067140.1869158875
Beşiktaş,140,4.0,5.0,46000000.0,1.0,3.0,11,Doğalgaz,Chatbot,1.0,8,34.146341463414636,0,4.948759890378168,1.6094379124341003,560.0,700.0,29936740.139211137,0,140.0,0.2702702702702703,Beşiktaş_4,27622500.0
Esenyurt,85,3.0,3.0,9000000.0,0.0,2.0,7,Doğalgaz,Chatbot,1.0,9,27.419354838709676,0,4.454347296253507,1.3862943611198906,255.0,255.0,3380119.581602374,0,0.0,0.28169014084507044,Esenyurt_3,2283923.5898876404
Beşiktaş,145,3.0,8.0,27000000.0,1.0,3.0,11,Merkezi,Chatbot,0.5,8,46.774193548387096,1,4.983606621708336,1.3862943611198906,435.0,1160.0,29936740.139211137,0,145.0,0.2702702702702703,Beşiktaş_3,27756909.722222224
Esenyurt,75,2.0,3.0,6200000.0,0.0,1.0,6,Doğalgaz,Chatbot,1.0,9,35.714285714285715,0,4.330733340286331,1.0986122886681098,150.0,225.0,3380119.581602374,0,0.0,0.1639344262295082,Esenyurt_2,6067140.1869158875
Beşiktaş,170,4.0,6.0,48000000.0,1.0,5.0,12,Doğalgaz,Chatbot,1.0,8,41.463414634146346,1,5.14166355650266,1.6094379124341003,680.0,1020.0,29936740.139211137,0,170.0,0.4132231404958678,Beşiktaş_4,27622500.0
Esenyurt,95,3.0,4.0,8300000.0,1.0,2.0,8,Doğalgaz,Chatbot,1.0,9,30.64516129032258,0,4.564348191467836,1.3862943611198906,285.0,380.0,3380119.581602374,0,95.0,0.2469135802469136,Esenyurt_3,2283923.5898876404
Beşiktaş,135,4.0,7.0,30000000.0,1.0,3.0,11,Doğalgaz,Chatbot,1.0,8,32.926829268292686,1,4.912654885736052,1.6094379124341003,540.0,945.0,29936740.139211137,0,135.0,0.2702702702702703,Beşiktaş_4,27622500.0
Esenyurt,90,2.0,3.0,6000000.0,1.0,2.0,6,Merkezi,Chatbot,0.5,9,42.857142857142854,0,4.51085950651685,1.0986122886681098,180.0,270.0,3380119.581602374,0,90.0,0.3278688524590164,Esenyurt_2,6067140.1869158875
Beşiktaş,180,5.0,6.0,49000000.0,1.0,4.0,13,Merkezi,Chatbot,0.5,8,35.294117647058826,1,5.198497031265826,1.791759469228055,900.0,1080.0,29936740.139211137,0,180.0,0.3053435114503817,Beşiktaş_5,38385762.711864404
Esenyurt,100,3.0,2.0,9000000.0,0.0,2.0,7,Doğalgaz,Chatbot,1.0,9,32.25806451612903,0,4.61512051684126,1.3862943611198906,300.0,200.0,3380119.581602374,0,0.0,0.28169014084507044,Esenyurt_3,2283923.5898876404
Beşiktaş,140,3.0,5.0,23000000.0,1.0,3.0,10,Doğalgaz,Chatbot,1.0,8,45.16129032258064,0,4.948759890378168,1.3862943611198906,420.0,700.0,29936740.139211137,0,140.0,0.297029702970297,Beşiktaş_3,27756909.722222224
Esenyurt,70,2.0,2.0,5700000.0,1.0,1.0,6,Merkezi,Chatbot,0.5,9,33.33333333333333,0,4.2626798770413155,1.0986122886681098,140.0,140.0,3380119.581602374,0,70.0,0.1639344262295082,Esenyurt_2,6067140.1869158875
Beşiktaş,190,5.0,8.0,51000000.0,1.0,5.0,14,Doğalgaz,Chatbot,1.0,8,37.254901960784316,1,5.25227342804663,1.791759469228055,950.0,1520.0,29936740.139211137,0,190.0,0.3546099290780142,Beşiktaş_5,38385762.711864404
Esenyurt,110,4.0,4.0,11500000.0,1.0,3.0,9,Merkezi,Chatbot,0.5,9,26.82926829268293,0,4.709530201312334,1.6094379124341003,440.0,440.0,3380119.581602374,0,110.0,0.32967032967032966,Esenyurt_4,1465375.6756756757
Beşiktaş,125,3.0,8.0,24000000.0,1.0,2.0,11,Doğalgaz,Chatbot,1.0,8,40.32258064516129,1,4.836281906951478,1.3862943611198906,375.0,1000.0,29936740.139211137,0,125.0,0.1801801801801802,Beşiktaş_3,27756909.722222224
Esenyurt,75,2.0,3.0,6000000.0,0.0,2.0,7,Doğalgaz,Chatbot,1.0,9,35.714285714285715,0,4.330733340286331,1.0986122886681098,150.0,225.0,3380119.581602374,0,0.0,0.28169014084507044,Esenyurt_2,6067140.1869158875
Beşiktaş,150,4.0,7.0,45000000.0,1.0,3.0,12,Mercenai,Chatbot,0.0,8,36.58536585365854,1,5.017279836814924,1.6094379124341003,600.0,1050.0,29936740.139211137,0,150.0,0.24793388429752067,Beşiktaş_4,27622500.0
Esenyurt,95,3.0,2.0,9000000.0,0.0,1.0,5,Doğalgaz,Chatbot,1.0,9,30.64516129032258,0,4.564348191467836,1.3862943611198906,285.0,190.0,3380119.581602374,0,0.0,0.19607843137254904,Esenyurt_3,2283923.5898876404
Beşiktaş,100,2.0,4.0,24000000.0,1.0,3.0,9,Doğalgaz,Chatbot,1.0,8,47.61904761904762,0,4.61512051684126,1.0986122886681098,200.0,400.0,29936740.139211137,0,100.0,0.32967032967032966,Beşiktaş_2,14200681.818181818
Esenyurt,85,2.0,3.0,6200000.0,1.0,2.0,8,Merkezi,Chatbot,0.5,9,40.476190476190474,0,4.454347296253507,1.0986122886681098,170.0,255.0,3380119.581602374,0,85.0,0.2469135802469136,Esenyurt_2,6067140.1869158875
Beşiktaş,160,4.0,6.0,48000000.0,1.0,4.0,14,Doğalgaz,Chatbot,1.0,8,39.024390243902445,1,5.081404364984463,1.6094379124341003,640.0,960.0,29936740.139211137,0,160.0,0.28368794326241137,Beşiktaş_4,27622500.0
Esenyurt,100,3.0,3.0,8000000.0,0.0,1.0,5,Doğalgaz,Chatbot,1.0,9,32.25806451612903,0,4.61512051684126,1.3862943611198906,300.0,300.0,3380119.581602374,0,0.0,0.19607843137254904,Esenyurt_3,2283923.5898876404
Beşiktaş,170,4.0,5.0,35000000.0,1.0,2.0,10,Doğalgaz,Chatbot,1.0,8,41.463414634146346,0,5.14166355650266,1.6094379124341003,680.0,850.0,29936740.139211137,0,170.0,0.19801980198019803,Beşiktaş_4,27622500.0
Esenyurt,75,2.0,1.0,5000000.0,1.0,1.0,5,Merkezi,Chatbot,0.5,9,35.714285714285715,0,4.330733340286331,1.0986122886681098,150.0,75.0,3380119.581602374,0,75.0,0.19607843137254904,Esenyurt_2,6067140.1869158875
Beşiktaş,175,5.0,7.0,49000000.0,1.0,5.0,15,Merkezi,Chatbot,0.5,8,34.31372549019608,1,5.170483995038151,1.791759469228055,875.0,1225.0,29936740.139211137,0,175.0,0.33112582781456956,Beşiktaş_5,38385762.711864404
Esenyurt,90,3.0,3.0,8500000.0,1.0,2.0,7,Doğalgaz,Chatbot,1.0,9,29.032258064516128,0,4.51085950651685,1.3862943611198906,270.0,270.0,3380119.581602374,0,90.0,0.28169014084507044,Esenyurt_3,2283923.5898876404
Beşiktaş,145,4.0,7.0,27000000.0,1.0,4.0,11,Doğalgaz,Chatbot,1.0,8,35.36585365853659,1,4.983606621708336,1.6094379124341003,580.0,1015.0,29936740.139211137,0,145.0,0.3603603603603604,Beşiktaş_4,27622500.0
Esenyurt,70,2.0,2.0,6000000.0,1.0,1.0,6,Merkezi,Chatbot,0.5,9,33.33333333333333,0,4.2626798770413155,1.0986122886681098,140.0,140.0,3380119.581602374,0,70.0,0.1639344262295082,Esenyurt_2,6067140.1869158875
Beşiktaş,190,5.0,8.0,51000000.0,1.0,3.0,12,Doğalgaz,Chatbot,1.0,8,37.254901960784316,1,5.25227342804663,1.791759469228055,950.0,1520.0,29936740.139211137,0,190.0,0.24793388429752067,Beşiktaş_5,38385762.711864404
Esenyurt,110,4.0,4.0,11500000.0,0.0,2.0,8,Doğalgaz,Chatbot,1.0,9,26.82926829268293,0,4.709530201312334,1.6094379124341003,440.0,440.0,3380119.581602374,0,0.0,0.2469135802469136,Esenyurt_4,1465375.6756756757
Beşiktaş,130,3.0,6.0,22000000.0,1.0,3.0,10,Merkezi,Chatbot,0.5,8,41.935483870967744,1,4.875197323201151,1.3862943611198906,390.0,780.0,29936740.139211137,0,130.0,0.297029702970297,Beşiktaş_3,27756909.722222224
Esenyurt,75,2.0,3.0,5200000.0,1.0,2.0,6,Doğalgaz,Chatbot,1.0,9,35.714285714285715,0,4.330733340286331,1.0986122886681098,150.0,225.0,3380119.581602374,0,75.0,0.3278688524590164,Esenyurt_2,6067140.1869158875
Beşiktaş,160,4.0,7.0,45000000.0,1.0,3.0,11,Doğalgaz,Chatbot,1.0,8,39.024390243902445,1,5.081404364984463,1.6094379124341003,640.0,1120.0,29936740.139211137,0,160.0,0.2702702702702703,Beşiktaş_4,27622500.0
Esenyurt,100,3.0,3.0,8500000.0,1.0,2.0,10,Merkezi,Chatbot,0.5,9,32.25806451612903,0,4.61512051684126,1.3862943611198906,300.0,300.0,3380119.581602374,0,100.0,0.19801980198019803,Esenyurt_3,2283923.5898876404
Beşiktaş,135,4.0,6.0,29000000.0,1.0,3.0,10,Doğalgaz,Chatbot,1.0,8,32.926829268292686,1,4.912654885736052,1.6094379124341003,540.0,810.0,29936740.139211137,0,135.0,0.297029702970297,Beşiktaş_4,27622500.0
Esenyurt,80,2.0,2.0,6000000.0,0.0,1.0,6,Merkezi,Chatbot,0.5,9,38.095238095238095,0,4.394449154672439,1.0986122886681098,160.0,160.0,3380119.581602374,0,0.0,0.1639344262295082,Esenyurt_2,6067140.1869158875
Beşiktaş,140,3.0,5.0,46000000.0,1.0,3.0,9,Doğalgaz,Chatbot,1.0,8,45.16129032258064,0,4.948759890378168,1.3862943611198906,420.0,700.0,29936740.139211137,0,140.0,0.32967032967032966,Beşiktaş_3,27756909.722222224
Esenyurt,90,3.0,3.0,9200000.0,1.0,2.0,7,Doğalgaz,Chatbot,1.0,9,29.032258064516128,0,4.51085950651685,1.3862943611198906,270.0,270.0,3380119.581602374,0,90.0,0.28169014084507044,Esenyurt_3,2283923.5898876404
Beşiktaş,120,3.0,6.0,25000000.0,1.0,2.0,10,Merkezi,Chatbot,0.5,8,38.70967741935484,1,4.795790545596741,1.3862943611198906,360.0,720.0,29936740.139211137,0,120.0,0.19801980198019803,Beşiktaş_3,27756909.722222224
Esenyurt,75,2.0,2.0,5500000.0,1.0,1.0,6,Merkezi,Chatbot,0.5,9,35.714285714285715,0,4.330733340286331,1.0986122886681098,150.0,150.0,3380119.581602374,0,75.0,0.1639344262295082,Esenyurt_2,6067140.1869158875
Beşiktaş,160,4.0,5.0,49000000.0,1.0,3.0,10,Doğalgaz,Chatbot,1.0,8,39.024390243902445,0,5.081404364984463,1.6094379124341003,640.0,800.0,29936740.139211137,0,160.0,0.297029702970297,Beşiktaş_4,27622500.0
Esenyurt,80,3.0,4.0,7500000.0,0.0,2.0,8,Merkezi,Chatbot,0.5,9,25.806451612903224,0,4.394449154672439,1.3862943611198906,240.0,320.0,3380119.581602374,0,0.0,0.2469135802469136,Esenyurt_3,2283923.5898876404
Beşiktaş,155,4.0,7.0,24000000.0,1.0,3.0,11,Doğalgaz,Chatbot,1.0,8,37.80487804878049,1,5.049856007249537,1.6094379124341003,620.0,1085.0,29936740.139211137,0,155.0,0.2702702702702703,Beşiktaş_4,27622500.0
Esenyurt,80,2.0,2.0,6500000.0,0.0,1.0,6,Doğalgaz,Chatbot,1.0,9,38.095238095238095,0,4.394449154672439,1.0986122886681098,160.0,160.0,3380119.581602374,0,0.0,0.1639344262295082,Esenyurt_2,6067140.1869158875
Beşiktaş,175,5.0,6.0,48000000.0,1.0,4.0,12,Merkezi,Chatbot,0.5,8,34.31372549019608,1,5.170483995038151,1.791759469228055,875.0,1050.0,29936740.139211137,0,175.0,0.3305785123966942,Beşiktaş_5,38385762.711864404
Esenyurt,90,3.0,3.0,9100000.0,0.0,2.0,9,Doğalgaz,Chatbot,1.0,9,29.032258064516128,0,4.51085950651685,1.3862943611198906,270.0,270.0,3380119.581602374,0,0.0,0.21978021978021978,Esenyurt_3,2283923.5898876404
Beşiktaş,145,4.0,7.0,23000000.0,1.0,3.0,10,Merkezi,Chatbot,0.5,8,35.36585365853659,1,4.983606621708336,1.6094379124341003,580.0,1015.0,29936740.139211137,0,145.0,0.297029702970297,Beşiktaş_4,27622500.0
Esenyurt,65,2.0,1.0,5000000.0,1.0,1.0,5,Doğalgaz,Chatbot,1.0,9,30.952380952380953,0,4.189654742026425,1.0986122886681098,130.0,65.0,3380119.581602374,0,65.0,0.19607843137254904,Esenyurt_2,6067140.1869158875
Beşiktaş,135,3.0,6.0,42000000.0,1.0,2.0,10,Doğalgaz,Chatbot,1.0,8,43.54838709677419,1,4.912654885736052,1.3862943611198906,405.0,810.0,29936740.139211137,0,135.0,0.19801980198019803,Beşiktaş_3,27756909.722222224
Esenyurt,95,3.0,3.0,8700000.0,1.0,2.0,7,Merkezi,Chatbot,0.5,9,30.64516129032258,0,4.564348191467836,1.3862943611198906,285.0,285.0,3380119.581602374,0,95.0,0.28169014084507044,Esenyurt_3,2283923.5898876404
Beşiktaş,150,4.0,8.0,32000000.0,1.0,3.0,12,Doğalgaz,Chatbot,1.0,8,36.58536585365854,1,5.017279836814924,1.6094379124341003,600.0,1200.0,29936740.139211137,0,150.0,0.24793388429752067,Beşiktaş_4,27622500.0
Esenyurt,85,2.0,2.0,6000000.0,0.0,1.0,6,Merkezi,Chatbot,0.5,9,40.476190476190474,0,4.454347296253507,1.0986122886681098,170.0,170.0,3380119.581602374,0,0.0,0.1639344262295082,Esenyurt_2,6067140.1869158875
Beşiktaş,175,5.0,5.0,49000000.0,1.0,4.0,11,Doğalgaz,Chatbot,1.0,8,34.31372549019608,0,5.170483995038151,1.791759469228055,875.0,875.0,29936740.139211137,0,175.0,0.3603603603603604,Beşiktaş_5,38385762.711864404
Esenyurt,100,3.0,4.0,9000000.0,0.0,2.0,8,Doğalgaz,Chatbot,1.0,9,32.25806451612903,0,4.61512051684126,1.3862943611198906,300.0,400.0,3380119.581602374,0,0.0,0.2469135802469136,Esenyurt_3,2283923.5898876404
Beşiktaş,120,3.0,5.0,26000000.0,1.0,2.0,10,Merkezi,Chatbot,0.5,8,38.70967741935484,0,4.795790545596741,1.3862943611198906,360.0,600.0,29936740.139211137,0,120.0,0.19801980198019803,Beşiktaş_3,27756909.722222224
Esenyurt,70,2.0,2.0,5400000.0,0.0,1.0,5,Doğalgaz,Chatbot,1.0,9,33.33333333333333,0,4.2626798770413155,1.0986122886681098,140.0,140.0,3380119.581602374,0,0.0,0.19607843137254904,Esenyurt_2,6067140.1869158875
Beşiktaş,160,5.0,6.0,48000000.0,1.0,3.0,11,Merkezi,Chatbot,0.5,8,31.372549019607845,1,5.081404364984463,1.791759469228055,800.0,960.0,29936740.139211137,0,160.0,0.2702702702702703,Beşiktaş_5,38385762.711864404
Esenyurt,95,3.0,3.0,8500000.0,1.0,2.0,7,Doğalgaz,Chatbot,1.0,9,30.64516129032258,0,4.564348191467836,1.3862943611198906,285.0,285.0,3380119.581602374,0,95.0,0.28169014084507044,Esenyurt_3,2283923.5898876404
Beşiktaş,135,4.0,7.0,27000000.0,1.0,3.0,10,Merkezi,Chatbot,0.5,8,32.926829268292686,1,4.912654885736052,1.6094379124341003,540.0,945.0,29936740.139211137,0,135.0,0.297029702970297,Beşiktaş_4,27622500.0
Esenyurt,80,2.0,3.0,6000000.0,1.0,1.0,6,Doğalgaz,Chatbot,1.0,9,38.095238095238095,0,4.394449154672439,1.0986122886681098,160.0,240.0,3380119.581602374,0,80.0,0.1639344262295082,Esenyurt_2,6067140.1869158875
Beşiktaş,160,5.0,6.0,49000000.0,1.0,4.0,11,Doğalgaz,Chatbot,1.0,8,31.372549019607845,1,5.081404364984463,1.791759469228055,800.0,960.0,29936740.139211137,0,160.0,0.3603603603603604,Beşiktaş_5,38385762.711864404
Esenyurt,90,3.0,4.0,8300000.0,0.0,2.0,8,Merkezi,Chatbot,0.5,9,29.032258064516128,0,4.51085950651685,1.3862943611198906,270.0,360.0,3380119.581602374,0,0.0,0.2469135802469136,Esenyurt_3,2283923.5898876404
Beşiktaş,140,4.0,7.0,24000000.0,1.0,3.0,12,Doğalgaz,Chatbot,1.0,8,34.146341463414636,1,4.948759890378168,1.6094379124341003,560.0,980.0,29936740.139211137,0,140.0,0.24793388429752067,Beşiktaş_4,27622500.0
Esenyurt,75,2.0,3.0,6500000.0,1.0,2.0,7,Merkezi,Chatbot,0.5,9,35.714285714285715,0,4.330733340286331,1.0986122886681098,150.0,225.0,3380119.581602374,0,75.0,0.28169014084507044,Esenyurt_2,6067140.1869158875
